id,reference_id,specimen_id,reviewer,nistir_id,comp_type,sub_type,connection_detail,material_class,size_class,test_type,gm_record,peak_test_amplitude,location,design_objective,comp_description,ds_description,proir_damage,is_repaired,ds_intensity,ds_intensity_unit,ds_intensity_alt,ds_intensity_unit_alt,ds_rank,ds_class,notes
1158,PAN-2016-SEI,Panel with Flexing connection with medium rod length (Panel 4EN),Jitendra,B2011,Precast concrete cladding panels,Horizontal Sliding/Swaying,Threaded rod ,Sealant,,Uni-direction Dynamic shake table test,"FB5: Pump Station #9-67% (2002 Denali eq.), Spectrally matched , ~Design Earthquake",0.57g,"UCSD, California","to improve the understanding of the seismic behavior of the widely used punched window wall panels and connections as typically designed in the high-seismicity areas of the United States, with the goal of improving their seismic design","1. full-scale five-story building. The two upper floors of the BNCS building were enclosed by APC cladding. 
 2. All the panels had the same thickness of 5’’. The height of the panels installed on the fourth
 floor was 13’11’’ while the panels on the fifth level were 15’5’’ tall.
 3. diameter of the rod, which was 0.75’’ for connections in the IP panels.
 4. The joint size was 1’’ for the butt-return joint and ¾’’ for the miter joint, which allowed a movement of 1.06’’ due to the inclination. All the joints were filled with caulking.
 5. Flexing Medium rod: Free length =14.9 in, L/d=19.8",Permanent deformation of the rod,,No,0.0109,Drift (%),0.7,PFA (g),,,
1159,PAN-2016-SEI,Panel with Flexing connection with medium rod length (Panel 5NE),Jitendra,B2011,Precast concrete cladding panels,Horizontal Sliding/Swaying,Threaded rod ,Sealant,,Uni-direction Dynamic shake table test,FB6: Pump Station #9-100% 2002 Denali eq.) Spectrally matched ~>50% larger than Design Earthquake,0.65g,"UCSD, California","to improve the understanding of the seismic behavior of the widely used punched window wall panels and connections as typically designed in the high-seismicity areas of the United States, with the goal of improving their seismic design","1. full-scale five-story building. The two upper floors of the BNCS building were enclosed by APC cladding. 
 2. All the panels had the same thickness of 5’’. The height of the panels installed on the fourth
 floor was 13’11’’ while the panels on the fifth level were 15’5’’ tall.
 3. diameter of the rod, which was 0.75’’ for connections in the IP panels.
 4. The joint size was 1’’ for the butt-return joint and ¾’’ for the miter joint, which allowed a movement of 1.06’’ due to the inclination. All the joints were filled with caulking.
 5. Flexing Medium rod: Free length =14.9 in, L/d=19.8",Permanent deformation of the rod,,No,0.0066,Drift (%),0.65,PFA (g),,,
1160,PAN-2016-SEI,Panel with Flexing connection with long rod length (Panel 4NE),Jitendra,B2011,Precast concrete cladding panels,Horizontal Sliding/Swaying,Threaded rod ,Sealant,,Uni-direction Dynamic shake table test,FB6: Pump Station #9-100% 2002 Denali eq.) Spectrally matched ~>50% larger than Design Earthquake,0.65g,"UCSD, California","to improve the understanding of the seismic behavior of the widely used punched window wall panels and connections as typically designed in the high-seismicity areas of the United States, with the goal of improving their seismic design","1. full-scale five-story building. The two upper floors of the BNCS building were enclosed by APC cladding. 
 2. All the panels had the same thickness of 5’’. The height of the panels installed on the fourth
 floor was 13’11’’ while the panels on the fifth level were 15’5’’ tall.
 3. diameter of the rod, which was 0.75’’ for connections in the IP panels.
 4. The joint size was 1’’ for the butt-return joint and ¾’’ for the miter joint, which allowed a movement of 1.06’’ due to the inclination. All the joints were filled with caulking.
 5.Flexing Long rod: Free length =18.9 in, L/d=25.2",Permanent deformation of the rod,,No,0.0129,Drift (%),0.65,PFA (g),,,
1161,PAN-2016-SEI,Panel with Flexing connection with short rod and ductile fuse,Jitendra,B2011,Precast concrete cladding panels,Horizontal Sliding/Swaying,Threaded rod ,Sealant,,Uni-direction Dynamic shake table test,"FB3: ICA-50%(2007 Pisco-Peru earthquake), Actual motion, Long duration, multiple runs",0.47g,"UCSD, California","to improve the understanding of the seismic behavior of the widely used punched window wall panels and connections as typically designed in the high-seismicity areas of the United States, with the goal of improving their seismic design","1. full-scale five-story building. The two upper floors of the BNCS building were enclosed by APC cladding. 
 2. All the panels had the same thickness of 5’’. The height of the panels installed on the fourth
 floor was 13’11’’ while the panels on the fifth level were 15’5’’ tall.
 3. diameter of the rod, which was 0.75’’ for connections in the IP panels.
 4. The joint size was 1’’ for the butt-return joint and ¾’’ for the miter joint, which allowed a movement of 1.06’’ due to the inclination. All the joints were filled with caulking.
 5.Flexing Short rod: Free length =10.9 in, L/d=14.5 and , a new connection with a ductile fuse allowing for smaller corner joints was explored and installed at each corner in the OP panels. the plate was 7’’ high, ¾’’ thick and created an arm for the rod on 9’’. The rod itself was a coil rod 1’’ in diameter and 2’5’’ long.",Cracking of the panel and minor plastic deformation of the ductile plate,,No,0.0043,Drift (%),0.43,PFA (g),,,
1162,PAN-2016-SEI,Panels level 5,Jitendra,B2011,Precast concrete cladding panels,Horizontal Sliding/Swaying,Threaded rod ,Sealant,,Uni-direction Dynamic shake table test,"FB1: Canoga Park-100% (1994 Northridge earthquake), Spectrally matched, Serviceability level",0.35g,"UCSD, California","to improve the understanding of the seismic behavior of the widely used punched window wall panels and connections as typically designed in the high-seismicity areas of the United States, with the goal of improving their seismic design","1. full-scale five-story building. The two upper floors of the BNCS building were enclosed by APC cladding. 
 2. All the panels had the same thickness of 5’’. The height of the panels installed on the fourth
 floor was 13’11’’ while the panels on the fifth level were 15’5’’ tall.
 3. diameter of the rod, which was 0.75’’ for connections in the IP panels.
 4. The joint size was 1’’ for the butt-return joint and ¾’’ for the miter joint, which allowed a movement of 1.06’’ due to the inclination. All the joints were filled with caulking.
 5.panels with either flexing/sliding and ductile rod connection.",Hairline cracks,,No,0.0024,Drift (%),0.31,PFA (g),,,
1163,PAN-2016-SEI,Panels level 4,Jitendra,B2011,Precast concrete cladding panels,Horizontal Sliding/Swaying,Threaded rod ,Sealant,,Uni-direction Dynamic shake table test,"FB1: Canoga Park-100% (1994 Northridge earthquake), Spectrally matched, Serviceability level",0.35g,"UCSD, California","to improve the understanding of the seismic behavior of the widely used punched window wall panels and connections as typically designed in the high-seismicity areas of the United States, with the goal of improving their seismic design","1. full-scale five-story building. The two upper floors of the BNCS building were enclosed by APC cladding. 
 2. All the panels had the same thickness of 5’’. The height of the panels installed on the fourth
 floor was 13’11’’ while the panels on the fifth level were 15’5’’ tall.
 3. diameter of the rod, which was 0.75’’ for connections in the IP panels.
 4. The joint size was 1’’ for the butt-return joint and ¾’’ for the miter joint, which allowed a movement of 1.06’’ due to the inclination. All the joints were filled with caulking.
 5.panels with either flexing/sliding and ductile rod connection.",Hairline cracks,,No,0.0013,Drift (%),0.35,PFA (g),,,
1164,PAN-2016-SEI,Panels level 5,Jitendra,B2011,Precast concrete cladding panels,Horizontal Sliding/Swaying,Threaded rod ,Sealant,,Uni-direction Dynamic shake table test,FB6: Pump Station #9-100% 2002 Denali eq.) Spectrally matched ~>50% larger than Design Earthquake,0.65g,"UCSD, California","to improve the understanding of the seismic behavior of the widely used punched window wall panels and connections as typically designed in the high-seismicity areas of the United States, with the goal of improving their seismic design","1. full-scale five-story building. The two upper floors of the BNCS building were enclosed by APC cladding. 
 2. All the panels had the same thickness of 5’’. The height of the panels installed on the fourth
 floor was 13’11’’ while the panels on the fifth level were 15’5’’ tall.
 3. diameter of the rod, which was 0.75’’ for connections in the IP panels.
 4. The joint size was 1’’ for the butt-return joint and ¾’’ for the miter joint, which allowed a movement of 1.06’’ due to the inclination. All the joints were filled with caulking.
 5.panels with either flexing/sliding and ductile rod connection.",Hairline cracks,,No,0.0013,Drift (%),0.35,PFA (g),,,
1165,PAN-2016-SEI,Panels level 5,Jitendra,B2011,Precast concrete cladding panels,Horizontal Sliding/Swaying,Threaded rod ,Sealant,,Uni-direction Dynamic shake table test,FB6: Pump Station #9-100% 2002 Denali eq.) Spectrally matched ~>50% larger than Design Earthquake,0.65g,"UCSD, California","to improve the understanding of the seismic behavior of the widely used punched window wall panels and connections as typically designed in the high-seismicity areas of the United States, with the goal of improving their seismic design","1. full-scale five-story building. The two upper floors of the BNCS building were enclosed by APC cladding. 
 2. All the panels had the same thickness of 5’’. The height of the panels installed on the fourth
 floor was 13’11’’ while the panels on the fifth level were 15’5’’ tall.
 3. diameter of the rod, which was 0.75’’ for connections in the IP panels.
 4. The joint size was 1’’ for the butt-return joint and ¾’’ for the miter joint, which allowed a movement of 1.06’’ due to the inclination. All the joints were filled with caulking.
 5.panels with either flexing/sliding and ductile rod connection.",Minor tearing in caulking,,No,0.0066,Drift (%),0.65,PFA (g),,,
1166,PAN-2016-SEI,Panels level 4,Jitendra,B2011,Precast concrete cladding panels,Horizontal Sliding/Swaying,Threaded rod ,Sealant,,Uni-direction Dynamic shake table test,FB6: Pump Station #9-100% 2002 Denali eq.) Spectrally matched ~>50% larger than Design Earthquake,0.65g,"UCSD, California","to improve the understanding of the seismic behavior of the widely used punched window wall panels and connections as typically designed in the high-seismicity areas of the United States, with the goal of improving their seismic design","1. full-scale five-story building. The two upper floors of the BNCS building were enclosed by APC cladding. 
 2. All the panels had the same thickness of 5’’. The height of the panels installed on the fourth
 floor was 13’11’’ while the panels on the fifth level were 15’5’’ tall.
 3. diameter of the rod, which was 0.75’’ for connections in the IP panels.
 4. The joint size was 1’’ for the butt-return joint and ¾’’ for the miter joint, which allowed a movement of 1.06’’ due to the inclination. All the joints were filled with caulking.
 5.panels with either flexing/sliding and ductile rod connection.",Complete tearing of caulking,,No,0.0129,Drift (%),0.65,PFA (g),,,
1167,BAI-2014-SEI,MP-LTR1,Jitendra,B2011,Precast concrete cladding panels,Horizontal Sliding/Swaying,Threaded rod ,Not applicable,,Quasi-static reverse cyclic loading,"Loading protocol based on ACI-374.1R, 2005",0.035,"University of Canterbury, New Zealand",effect of the cladding presence upon the lateral resistance of the frame to be investigated,"1. Full-bay, singlestorey panel (L=3775mm, H=2975mm, 120mm thick; window size: L=2005mm, H=1615mm)
2. Had a central, single opening where a window would normally be located. 
3. contained a single layer of reinforcement in each direction.The panels are reinforced with D12’s at 200 mm centres and D16 bars around the opening and external perimeter. 1.0 m length D16s also run diagonally at each corner opening
4. A 28 day concrete compressive strength of 40 MPa was specified for the panels. Grade
300 steel was used for reinforcement.
5. Metal angles were used as the bearing connections and were bolted into place using two M20 ferrule anchors cast into the panel and frame.
6. The panel connections were designed according to the requirements for parts and
components of NZS 1170.5 (2004).
7. long threaded rod connections: rod size = 20mm, number of connection =2, exposed length of the rods was 250 mm, Fixed-fixed ends, Steel Grade= 4.6

",,,,,,,,,,
